name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
D Restaurant,OPERATIONAL,NA,ChIJF39-phlPwokRDtuCozHaHPg,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5922309,-74.06785409999999,TRUE,"Hoffman Island, Staten Island",Hoffman Island, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
la gaviota restaurante,OPERATIONAL,NA,ChIJlfZnM4xPwokRpYmEqIw3wPQ,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5927047,-74.06854299999999,TRUE,"Hoffman Island, Staten Island",Hoffman Island, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Subway,OPERATIONAL,1,ChIJ9ckGrxlPwokRxeyrwyrjyOg,3.8,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5919271,-74.0676129,TRUE,"Hoffman Island, Staten Island",Hoffman Island, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
My Pizza and Restaurant,OPERATIONAL,2,ChIJ7ZWPzflOwokRqwoWrGmT3dg,3.9,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.608943,-74.08784399999999,TRUE,"Hoffman Island, Staten Island",Hoffman Island, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Primo Pizza,OPERATIONAL,2,ChIJf0BM2etOwokRWnK815xjtgI,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.596155,-74.0948638,TRUE,"Hoffman Island, Staten Island",Hoffman Island, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
SYEN GRILL,OPERATIONAL,NA,ChIJnUrt8lhhwokRR1W_vzKlQ-I,4.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.705909,-73.757503,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Nanas Bistro and Catering,OPERATIONAL,NA,ChIJrcuHXHthwokRjOJSAsrEjPM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134884,-73.75441239999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
D ROTI HUT,OPERATIONAL,NA,ChIJiUwz33ZhwokRw9cm7WCphoA,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714639,-73.752262,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chris & Sons Roti Shop and Bakery,OPERATIONAL,1,ChIJ33_XJGZhwokRWZyzMgyVm4k,4.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7064528,-73.75885,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Gaby's Pizza,OPERATIONAL,2,ChIJ1U4Yc3dhwokRARHDgoiFe8g,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.721189,-73.76070229999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Elena's,OPERATIONAL,2,ChIJYU6PjnlhwokRgpk3RQB7koQ,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71833549999999,-73.7577031,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chef to Go Cuisine,OPERATIONAL,NA,ChIJ58UFdPthwokR9QTe8hbqdRU,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.706525,-73.75898699999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Rajdhani,CLOSED_TEMPORARILY,2,ChIJv2uyKHhhwokRMLQ_CZ8g0kg,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.721035,-73.7590256,FALSE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Cheung Hing Kitchen,OPERATIONAL,2,ChIJzdcvNmZhwokRFP8tw2pEA-Q,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7059179,-73.75804,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hong Kong,OPERATIONAL,1,ChIJ4T0ZTQ1hwokRA7r6hyDl98s,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7156633,-73.77137479999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
New pizza place,OPERATIONAL,1,ChIJCUr-3mNhwokR8ZtxS1bQaA8,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7073891,-73.7520455,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hops Kitchen,OPERATIONAL,1,ChIJv0Ghf2FhwokRu4cdh2GgFrA,4.2,"c(""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7069227,-73.7507115,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Kennedy Fried Chicken,OPERATIONAL,1,ChIJ7eZQWGFhwokRZzgN9Vr6ZDg,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7073959,-73.751965,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Tastee Jerk,OPERATIONAL,1,ChIJSwruRGZhwokRnuKhaoDICY8,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7063889,-73.7575,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Popeyes Louisiana Kitchen,OPERATIONAL,1,ChIJrR6LXHthwokR1GgAor4_M_Q,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134715,-73.7541828,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Shogun Japan,OPERATIONAL,NA,ChIJeXZRgkxhwokRZCENpiBc9K0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7211293,-73.76060140000001,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Safari,OPERATIONAL,NA,ChIJnUMhKW5hwokRBrEl56i3_fQ,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135199,-73.7630272,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Lucky Grill Restaurant & Sweets NY,OPERATIONAL,NA,ChIJh0PScUhjwokRFn40wyip5CI,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7176868,-73.7392124,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Girasoles Mexican Cuisine,OPERATIONAL,1,ChIJTY1pPhRhwokR_TYFAlbM4iQ,4.5,"c(""meal_delivery"", ""grocery_or_supermarket"", ""meal_takeaway"", ""home_goods_store"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7093163,-73.7760428,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Seamorhen,OPERATIONAL,1,ChIJleE37kFhwokR_KpoitNHDMw,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7035454,-73.7662637,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Crown Fried Chicken,OPERATIONAL,1,ChIJ27MduGxhwokR8uQ_dqyxXxs,3.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7111591,-73.77073740000002,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Jamaican Best,OPERATIONAL,NA,ChIJeTwEc3dhwokRLJKP-8lMb_0,4,"c(""meal_takeaway"", ""lodging"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7202027,-73.76062809999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Popeyes Louisiana Kitchen,OPERATIONAL,1,ChIJ-Y8vWnFhwokR60mxh1nMEI0,3.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7182598,-73.76503149999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Crown Fried Chicken,OPERATIONAL,1,ChIJ6zZxBhFhwokRaLj6m5McqDE,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7204313,-73.7602902,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
China House,OPERATIONAL,1,ChIJvT1QJXhhwokRM--hY3piYBU,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7213352,-73.7588112,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Cara Mia Restaurant,OPERATIONAL,2,ChIJBRDEHCZiwokRX6ZWp8epudc,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7303649,-73.7429789,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Privilege,OPERATIONAL,NA,ChIJ23jK_7RhwokRaWf6yIxbWVY,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7096307,-73.7748476,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Xin Xing Chinese Restaurant,OPERATIONAL,NA,ChIJ9zZsx2xhwokRnrZPttpWxNI,3.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.711256,-73.7705351,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Acquista Trattoria,OPERATIONAL,2,ChIJyaafuQBhwokRF0U0BWISYfU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72653529999999,-73.7898817,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
No 1 Halal Kitchen,OPERATIONAL,1,ChIJz2GHZBJhwokRWvaLabBPovw,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7146694,-73.77465889999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Ncloud69 Lounge & Restaurant,OPERATIONAL,NA,ChIJ2VzWPDlhwokR4bIjmqaEQKU,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135899,-73.7622714,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Silver Spoon Restaurant & Jerk Center,OPERATIONAL,NA,ChIJgxDBX11hwokRS-Y8vW6tUJc,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7074338,-73.7497393,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
LabadI Restaurant & Lounge (CORMIER)),OPERATIONAL,2,ChIJJ4YmiXxhwokRM93-E-_8TGE,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714459,-73.752652,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Food/Hookah,OPERATIONAL,NA,ChIJByyY1W9hwokRV3mUDLJqcOs,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135888,-73.76226659999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Ncloud Restaurant & lounge,OPERATIONAL,NA,ChIJ7eg7lfxhwokRu-gGOvuonMo,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135899,-73.7622714,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Mama’s fried chicken,OPERATIONAL,NA,ChIJYXRbBW5hwokRRTeRWDrE09I,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134296,-73.7647652,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Kanto Grill,OPERATIONAL,NA,ChIJlWv9i9NjwokRy4iO1n5yJCo,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.717155,-73.741573,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Subway,OPERATIONAL,1,ChIJ2WVQFndhwokRX0muD-g_Scw,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7198235,-73.7614626,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Eastern,OPERATIONAL,1,ChIJX9pEX3xhwokRiYAZEE0wLX0,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7146293,-73.7518769,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Ho Wah China Wok INC.,OPERATIONAL,1,ChIJZ3c0D25hwokRwYyIzJlFwZQ,3.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134235,-73.7652968,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Greek Family Kitchen,OPERATIONAL,2,ChIJo69sYG5iwokRfHD0dDQHR4k,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733399,-73.75867989999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
El Palo,OPERATIONAL,NA,ChIJkQ2LKW5hwokRw6BqzNsOXG0,3.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135338,-73.76292579999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Roti Paradise,OPERATIONAL,NA,ChIJMz-DHdZjwokRQf3fOWTheyc,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7157531,-73.74768949999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Town & Country,OPERATIONAL,NA,ChIJD6ladlBhwokRSzE7Yr-l4O8,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6931015,-73.7575775,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Seafood Kingz Inc,OPERATIONAL,2,ChIJITGavun1wokRVm2gzL2pQJE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.696216,-73.746774,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Subway,OPERATIONAL,1,ChIJrR6LXHthwokRpWbihspZVzg,3.6,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136029,-73.7544628,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
B&R Spice,OPERATIONAL,2,ChIJz7iff0FhwokRleQMhSoJ6kE,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7016903,-73.7656186,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Elegant,OPERATIONAL,1,ChIJ-eZkgIFhwokRpVrLlrb8xA8,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7246793,-73.7536776,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Benny's Pizza,OPERATIONAL,1,ChIJjbreYBhhwokRao7bvjuL0iI,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71237170000001,-73.7857068,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Kriss,OPERATIONAL,2,ChIJG5RpwkNhwokR75FPURAyoOM,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7005354,-73.76442229999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Pizza Manna,OPERATIONAL,NA,ChIJj773cPFhwokRjHa0kp87Qtk,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.69489,-73.751559,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
No Limit Lounge NYC,OPERATIONAL,NA,ChIJByyY1W9hwokRwZApW9TicbE,4.3,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135762,-73.762256,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Foo On,OPERATIONAL,1,ChIJp-yvmBFhwokRe3uHRCaCunA,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135984,-73.778561,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Adana Turkish Grill,OPERATIONAL,NA,ChIJyXZdwo1hwokRqkQbw6DUJgs,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127123,-73.7845328,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
The Hot Spot BBQ & Grill,OPERATIONAL,1,ChIJmeoiTAdhwokRULJLobQjzNg,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.726445,-73.788647,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Rice & Beans Restaurant,OPERATIONAL,1,ChIJKZW-HK9mwokRQyLSJV0W4uU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7256838,-73.74010520000002,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Kim Po,OPERATIONAL,1,ChIJZS3AeEVhwokRZzeAE0NStx4,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7029399,-73.76698809999999,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Our Village Roti Shop,OPERATIONAL,1,ChIJoZWqBNZjwokR3-ooMQiuzEU,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7157502,-73.747326,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Shiny House,OPERATIONAL,2,ChIJ7bIaFtRjwokROmHkaAdVyvw,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7167059,-73.7432893,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
A-C Market Grocery and flowers and Sándwich and tacos food Mexica,OPERATIONAL,NA,ChIJt0JBm5hhwokRxhzSWYWidhw,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136887,-73.7628857,TRUE,"Hollis, Queens",Hollis, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Greek Family Kitchen,OPERATIONAL,2,ChIJo69sYG5iwokRfHD0dDQHR4k,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733399,-73.75867989999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Staunton's Bar & Restaurant,CLOSED_TEMPORARILY,1,ChIJr-pmSidiwokRynKcBmVCJdY,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361111,-73.7463889,FALSE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Wild Basil,OPERATIONAL,NA,ChIJv8O4dsNjwokRS65-0CKSQdY,4.2,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7355918,-73.7466287,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Mama Lina,OPERATIONAL,NA,ChIJwZwbl_NhwokRf2pOZZZpOGQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7362821,-73.746787,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
D ROTI HUT,OPERATIONAL,NA,ChIJiUwz33ZhwokRw9cm7WCphoA,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714639,-73.752262,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hot Peppers,OPERATIONAL,1,ChIJpfZfMkBjwokR6JuGvzoChw4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73646,-73.7469081,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Lucky Grill Restaurant & Sweets NY,OPERATIONAL,NA,ChIJh0PScUhjwokRFn40wyip5CI,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7176868,-73.7392124,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Osaka,OPERATIONAL,2,ChIJyf5kzCBiwokRyHZENWr0ENs,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361745,-73.7458884,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Vito's Pizza & Italian Restaurant,OPERATIONAL,1,ChIJwZwbl_NhwokRyWdDLTO5iHs,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361931,-73.74672050000001,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
SYEN GRILL,OPERATIONAL,NA,ChIJnUrt8lhhwokRR1W_vzKlQ-I,4.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.705909,-73.757503,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Cara Mia Restaurant,OPERATIONAL,2,ChIJBRDEHCZiwokRX6ZWp8epudc,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7303649,-73.7429789,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Shogun Japan,OPERATIONAL,NA,ChIJeXZRgkxhwokRZCENpiBc9K0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7211293,-73.76060140000001,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Gaby's Pizza,OPERATIONAL,2,ChIJ1U4Yc3dhwokRARHDgoiFe8g,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.721189,-73.76070229999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Elegant,OPERATIONAL,1,ChIJ-eZkgIFhwokRpVrLlrb8xA8,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7246793,-73.7536776,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
MJ's Pizza & Wings,OPERATIONAL,2,ChIJwVjiRYdhwokR_8vC6jnv6Lo,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7271425,-73.74878939999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Sushi You,OPERATIONAL,2,ChIJuXV3eY1hwokR-twu4LiPaRI,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7408034,-73.7591047,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Sevan,OPERATIONAL,2,ChIJPTMN3-1hwokRR2rMLbEzscE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7480333,-73.76128059999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Rice & Beans Restaurant,OPERATIONAL,1,ChIJKZW-HK9mwokRQyLSJV0W4uU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7256838,-73.74010520000002,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Villa Rustica,OPERATIONAL,2,ChIJ5YJmn41hwokR9X7FsO0XvM0,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7398506,-73.7581452,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Rajdhani,CLOSED_TEMPORARILY,2,ChIJv2uyKHhhwokRMLQ_CZ8g0kg,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.721035,-73.7590256,FALSE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Kin’d,OPERATIONAL,2,ChIJyZA2o6ZhwokRwdrnwxjFykE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7302297,-73.77841389999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Nanas Bistro and Catering,OPERATIONAL,NA,ChIJrcuHXHthwokRjOJSAsrEjPM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134884,-73.75441239999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Jamaican Best,OPERATIONAL,NA,ChIJeTwEc3dhwokRLJKP-8lMb_0,4,"c(""meal_takeaway"", ""lodging"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7202027,-73.76062809999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
China House,OPERATIONAL,1,ChIJvT1QJXhhwokRM--hY3piYBU,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7213352,-73.7588112,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Wah Hing Kitchen,OPERATIONAL,1,ChIJIQPndI1hwokR2y6vmAdXu-8,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7403146,-73.75841559999999,TRUE,"Hollis Hills, Queens",Hollis Hills, Queens,2020-06-18,2020-06-19T01:20:22Z,25
