name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
Torigo,OPERATIONAL,2,ChIJL33hHVliwokRc8B-PlqI2Xs,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7284987,-73.7037749,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Crabtree's,OPERATIONAL,2,ChIJNdirxlhiwokRhm1cHln7HK8,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72867129999999,-73.7024686,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Iqra’s Halal Tacos,OPERATIONAL,NA,ChIJkyHzZqNjwokRO3_LfKYCbHk,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7369942,-73.71086989999999,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Cafe Kiskeya,OPERATIONAL,2,ChIJE0yerX9iwokRbyV2hT_1qrw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7522222,-73.7030556,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Nancy's,OPERATIONAL,2,ChIJ18Gp7VpiwokRQoNxRqZCy3o,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7277778,-73.70888889999999,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Sunshine Restaurant,OPERATIONAL,1,ChIJkZ6JB2hiwokRIsosynFz4PM,3.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7366088,-73.7124911,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Bia,OPERATIONAL,NA,ChIJJeLiSn5iwokRDxbruQKnV6o,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7518129,-73.702353,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
New Hyde Park Diner,OPERATIONAL,2,ChIJ0QWyjYliwokReLuyXf3bXUU,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7396765,-73.6990076,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Jassi's Fine Indian Cuisine,OPERATIONAL,2,ChIJZ7UxTX5iwokRFhoOJgynsd4,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7523535,-73.70280079999999,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Taste of Cochin,OPERATIONAL,1,ChIJRdD5gWxiwokRJC1pGGav374,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7423022,-73.7214351,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Flavor of India,OPERATIONAL,2,ChIJQX6S_WFiwokR_nJ5HpPGaQE,3.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7375424,-73.70854670000001,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Juice For Life,OPERATIONAL,2,ChIJZ7UxTX5iwokRCqWY5K8spAc,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7522008,-73.70294249999999,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Nexus Day Care Centre,OPERATIONAL,NA,ChIJsdr_ZqpjwokRZUJ_4Q4Gg0Y,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7374832,-73.7099891,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Sahara Grill (Halal Food),OPERATIONAL,NA,ChIJuUiIA85jwokRwFZMy4um1QU,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7359678,-73.7139098,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Au Bon Pain,OPERATIONAL,2,ChIJ6d8Uh3liwokRYS_NnocUUI8,4.1,"c(""bakery"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7543568,-73.7079191,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Sagar Chinese,OPERATIONAL,2,ChIJhZb5J2xiwokRLnO3aNyXCZg,3.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7438849,-73.7183869,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Trinity,OPERATIONAL,2,ChIJHarXHlliwokRg5JzS7yEJ6I,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7284594,-73.70396989999999,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Burger King,OPERATIONAL,1,ChIJTdieXGaJwokRPOtq-SfptfU,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.766078,-73.72460099999999,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Glow,OPERATIONAL,NA,ChIJqeCqwlhiwokRQu5IpV413l0,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.728596,-73.702951,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Aunt Bella's,OPERATIONAL,2,ChIJk3nz1vqJwokRDr9LYutUZ2s,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7669949,-73.7363514,TRUE,"Glen Oaks, Queens",Glen Oaks, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Manor Oktoberfest,CLOSED_TEMPORARILY,2,ChIJ62s8hm1ewokRO6KMQe82HEs,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7081307,-73.8682224,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
The Avenue Restaurant & Bar,OPERATIONAL,1,ChIJ30ABaXhewokRTYkJ--ZYdIA,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7019674,-73.87925489999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Zum Stammtisch,OPERATIONAL,2,ChIJYWfnkHhewokRJg65MA20rGA,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7017815,-73.88110619999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Biagio's,CLOSED_TEMPORARILY,NA,ChIJgSq60hJewokRMqwY2uRKMNM,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7106012,-73.8653728,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Grace Pizza,OPERATIONAL,1,ChIJIRIFknhewokRhq7oboGywqE,4.4,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.702108,-73.880811,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Shiro of Japan,OPERATIONAL,2,ChIJ8-oMiHJewokRkI-xYQ3xoos,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.708989,-73.868366,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
New York Grill,OPERATIONAL,1,ChIJ6W2FtypcwokR-oovbEUf_78,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.701014,-73.8896221,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Glendale Pizza,OPERATIONAL,1,ChIJnWxUUH9ewokRs17t6FEXRIs,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.701914,-73.883685,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Chili's Grill & Bar,OPERATIONAL,2,ChIJSUarC3JewokRGuqPK3lqAAU,3.9,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7092474,-73.8694488,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Antica Trattoria,OPERATIONAL,2,ChIJiwzMQIJewokR3j_B29iK-ek,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.704812,-73.89641209999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Cafe Amici,OPERATIONAL,NA,ChIJDVzZhBJewokRbxaG1jR2vc4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7087368,-73.8631939,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
California Pizza Kitchen at Atlas Park,OPERATIONAL,2,ChIJ8-oMiHJewokRtvCXkUvv_nU,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.708282,-73.869325,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Tasty Thai,OPERATIONAL,NA,ChIJR2PWvShcwokRuSR8vwBJ8qw,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6999067,-73.8995649,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Joyo,OPERATIONAL,NA,ChIJXXrtPnRewokRz78B5p6B3O8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7029236,-73.87009309999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Pizza Classica,OPERATIONAL,2,ChIJnfsG5A9ewokRqzYS4tRC3AQ,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7067981,-73.85564169999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Pisa Pizzeria,CLOSED_TEMPORARILY,1,ChIJzdV-RdVdwokRta1kl5m_MSs,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7011542,-73.88814889999999,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Don Tequila Urban Cantina,OPERATIONAL,2,ChIJkdEDzQhewokRIlwGeQUUDYM,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70223439999999,-73.8557173,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
NTK,OPERATIONAL,2,ChIJZThgmxJewokR3frlB96R2yI,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7087772,-73.8631996,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Leone's Pizzeria,OPERATIONAL,1,ChIJwc5FLdhdwokRdBse9cQw0Ko,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7106206,-73.865172,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Yerman's,CLOSED_TEMPORARILY,2,ChIJEZ9gxhJewokRIqSuyihVjMw,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.710028200000004,-73.8647404,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Glendale Diner,OPERATIONAL,1,ChIJz__uZnhewokR1VqAZ-zBzZ8,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70186500000001,-73.879649,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Sakura IV,OPERATIONAL,2,ChIJw_EZ9SpcwokR7aKcp4Nv3qg,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7011923,-73.8917809,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Sweet Rice,OPERATIONAL,NA,ChIJNd7FPnRewokRs4TFsxEtbh4,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70315189999999,-73.8673991,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
McDonald's,OPERATIONAL,1,ChIJo7ffj3hewokRPyIioOkR188,3.8,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.70173,-73.88027,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Late night deli,OPERATIONAL,NA,ChIJGzUywCpcwokRnc73jOrTbpo,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.700979,-73.890318,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Double,OPERATIONAL,2,ChIJvdqSMypcwokRoHovpGx3K8c,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7006932,-73.8937756,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Ace Pizza & Pasta,OPERATIONAL,1,ChIJlw1dMipcwokRnuPQ1aki10M,4,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7006796,-73.8940628,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Five Guys,OPERATIONAL,2,ChIJK3SKghFewokRRKjAgk6liTk,4.3,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.709878,-73.85921429999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Joe's,OPERATIONAL,2,ChIJ7XYBGZ1ewokRCKXcLmlVdMY,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70751970000001,-73.9031767,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Zenith Thai Restaurant,OPERATIONAL,NA,ChIJef708ClcwokRvuY4VulJCWU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7023873,-73.89536869999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Cooper Beer Garden,CLOSED_TEMPORARILY,2,ChIJ8W2chnJewokRZCmbbR9pxhY,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7081357,-73.8682133,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Cozy Corner Bar,OPERATIONAL,1,ChIJY2G7iYpYwokRRQiY4xFcdwQ,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7017157,-73.8988495,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Alberto,OPERATIONAL,2,ChIJG0YsChpewokRM2uGVJwNMh0,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7110362,-73.85348119999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Pop pot noodle & tea cafe,OPERATIONAL,NA,ChIJ___vf3JewokR-y6q_d6bB9c,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7090866,-73.8684157,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
King Wok,OPERATIONAL,1,ChIJ1xKFr3hewokR_IPjCFlnydw,3.8,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7016765,-73.88237099999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Bamboo Tropical,OPERATIONAL,NA,ChIJkz6JjChcwokRdUKTUfQ4a4o,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7007726,-73.8992815,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Cream Ridgewood,OPERATIONAL,NA,ChIJxdiXIn9dwokRbQRLN0aPS2U,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.700769,-73.899565,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Bushwick Taco Company - Glendale,OPERATIONAL,NA,ChIJmbZufjxdwokR12vqxoxlyvg,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70113629999999,-73.89496930000001,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Panera Bread,OPERATIONAL,2,ChIJK3SKghFewokRRD4vjNPdcQw,4.4,"c(""bakery"", ""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.71000859999999,-73.859263,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
K & A Bar,OPERATIONAL,1,ChIJuZqLetVdwokRblVE06mYLRU,4.5,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7012838,-73.8865811,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Las Viandas,OPERATIONAL,NA,ChIJyZfYxVddwokRxZtjT1zWW0g,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.700604,-73.894066,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Trattoria Bambino's Pizza,OPERATIONAL,NA,ChIJX0nci3RewokRRSLPpT6ONT4,4.2,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7031463,-73.86811130000001,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Ye Garden,OPERATIONAL,1,ChIJ65qBjClcwokRWPHDArIjEnw,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7016941,-73.89520600000002,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Ltauha,OPERATIONAL,2,ChIJnbOuLipcwokRqsAX-__4u2U,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6999518,-73.90679550000002,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Associazione Sportiva Italiana di New York,OPERATIONAL,NA,ChIJb6VwmxJewokR7QbuP5GLLas,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70881,-73.86325889999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Lugo's,OPERATIONAL,2,ChIJNYP1dy9cwokRjhKCxAX_Za4,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.696432,-73.8999544,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Casa Coriz,OPERATIONAL,NA,ChIJRZlsAChdwokRyLjqi2o2Brs,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7010498,-73.89483129999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
The Shops at Atlas Park,OPERATIONAL,NA,ChIJ8-oMiHJewokRYdJUKijfm18,4.3,"c(""shopping_mall"", ""restaurant"", ""food"", ""point_of_interest"", ""clothing_store"", ""store"", ""establishment"")",40.7086643,-73.8693992,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Taste of Taco,OPERATIONAL,NA,ChIJ2YaRUn9ewokRI5P7fydRZ6M,3.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.701939,-73.8831822,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Buongiorno Bagels & Café,OPERATIONAL,NA,ChIJ4cLyzxJewokRa8O2Sjc0Les,4.4,"c(""bakery"", ""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.71043969999999,-73.86512019999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Fajitas Sunrise,OPERATIONAL,2,ChIJqXHo7ShcwokRS8DjKT-HNz0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.70034039999999,-73.898853,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Houdini Kitchen Laboratory,OPERATIONAL,2,ChIJu-Yb3DpcwokRJI5PpCDGc0s,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.694155,-73.90231399999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Super Pollo,OPERATIONAL,2,ChIJu5er6idcwokRYYUe4htbubQ,4.5,"c(""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.702886,-73.9018569,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Yip Szechuan Gourmet,OPERATIONAL,1,ChIJCd6_sypcwokRMDiE0GWmdBg,3.8,"c(""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7013757,-73.8892131,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Neir's Tavern,CLOSED_TEMPORARILY,1,ChIJj6Zpx-ddwokRm5R41uLVdJI,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6898112,-73.8635147,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Carlo's Pizza,OPERATIONAL,1,ChIJadLodmVewokRmyyNlLKVIuY,4.6,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127002,-73.8781394,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Okrasa,CLOSED_TEMPORARILY,NA,ChIJpUpwpypfwokRtJ9dqC64wAU,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7083793,-73.89765450000002,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Craft Culture,CLOSED_TEMPORARILY,2,ChIJWa1bkShcwokRLPY4RQO2Pfo,4.7,"c(""bar"", ""liquor_store"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.70039999999999,-73.8996583,FALSE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Taqueria Kermes,OPERATIONAL,NA,ChIJd67JeYNewokRpDXPXwnV5uU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7079174,-73.8978339,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Minitalia Pizzeria,OPERATIONAL,NA,ChIJT1j1gINewokRm4dAguvjBmw,4.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7082785,-73.89763049999999,TRUE,"Glendale, Queens",Glendale, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Taco Vista,OPERATIONAL,NA,ChIJKahryNBbwokRpBWpiIyo1c0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.69281,-74.01483060000001,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Island Oyster,CLOSED_TEMPORARILY,2,ChIJqY5nqm9awokRZ3NCDiC2tVs,4,"c(""bar"", ""point_of_interest"", ""establishment"")",40.6930365,-74.0158112,FALSE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Little Eva's Beer Garden and Grill,CLOSED_TEMPORARILY,NA,ChIJ9xI6zXpawokRGbCNDrX1qek,3.8,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6891809,-74.01826009999999,FALSE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Somtum Der (Redhook-Brooklyn),OPERATIONAL,NA,ChIJEZ8DnCFbwokRxwyv6ntm5sc,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6770939,-74.013519,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Liggett Terrace Food Court,OPERATIONAL,NA,ChIJUVtjzXpawokRrWFyjBEj51o,3.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6890758,-74.0183946,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Kevin's,OPERATIONAL,2,ChIJNdLbbYpawokRbpRLfvBNusQ,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6791489,-74.01057829999999,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Red Hook Lobster Pound,OPERATIONAL,2,ChIJXXhKdopawokRo9I9ZkB7GP0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6797578,-74.0103105,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
The CopperPot,OPERATIONAL,2,ChIJbft3t_ZbwokRJprf6wIUziI,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6771935,-74.01289129999999,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Hometown Bar-B-Que,OPERATIONAL,2,ChIJ0VWwJI9awokRoiFWFqYZMQ8,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6749167,-74.0161583,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Grindhaus,OPERATIONAL,2,ChIJJxrabYpawokR59yM90Vv8Vg,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6791799,-74.0105476,TRUE,"Governors Island, Manhattan",Governors Island, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
