name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood,pull_date,pull_datetime,pull_week
Community Food & Juice,OPERATIONAL,2,ChIJnSR09Dv2wokRz_B9gF6v96c,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8059222,-73.9657833,TRUE,Upper West Side,2020-06-04,2020-06-04T18:30:31Z,23
Lokal Mediterranean Kitchen,OPERATIONAL,2,ChIJc7n6cYVYwokRv_AbO5bS33k,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7842696,-73.9734941,TRUE,Upper West Side,2020-06-04,2020-06-04T18:30:31Z,23
Gennaro,OPERATIONAL,2,ChIJgZf5t4JYwokREzCI3PUjwvY,4.4,"c(""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.791824,-73.97175299999999,TRUE,Upper West Side,2020-06-04,2020-06-04T18:30:31Z,23
Maison Pickle,OPERATIONAL,3,ChIJrapahYZYwokRdCivYmoCbJ8,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7870165,-73.9779869,TRUE,Upper West Side,2020-06-04,2020-06-04T18:30:31Z,23
Ayurveda Cafe,CLOSED_TEMPORARILY,1,ChIJLzmpASj2wokR-2G1YKuALno,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.793109,-73.9714858,FALSE,Upper West Side,2020-06-04,2020-06-04T18:30:31Z,23
Flora Bar,OPERATIONAL,3,ChIJe3cd65RYwokROvf-dv8RxTU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7733983,-73.9638262,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Daniel,OPERATIONAL,4,ChIJ09ZGju5YwokRXOcNC23JRwk,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7667694,-73.96758609999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sfoglia,OPERATIONAL,3,ChIJLenzb6RYwokRwsIJcrPNQ5s,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7834926,-73.9528729,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sandro's,OPERATIONAL,3,ChIJj9dKtb5YwokRHtC1_HyFZG0,4.8,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7743295,-73.95367630000001,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Tanoshi Sushi Sake Bar,OPERATIONAL,3,ChIJd35w0MZYwokR7LgKqfX4tXM,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76758700000001,-73.95284099999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sushi Seki,OPERATIONAL,4,ChIJ0yaoCehYwokRlS40yjTFyKY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761917,-73.9605357,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Uva,OPERATIONAL,2,ChIJxYXIbL9YwokR7A8e89BZgGA,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7721816,-73.95561289999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sushi of Gari/Upper East Side,CLOSED_TEMPORARILY,4,ChIJs9JDurhYwokRSjnRF8h3US8,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7712773,-73.95281270000001,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
JoJo,OPERATIONAL,3,ChIJI9k11O5YwokRJXZKb8r3CoQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7650865,-73.9657054,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Vaucluse,CLOSED_TEMPORARILY,4,ChIJPwGYBO9YwokRwePwcVC3xVo,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7650225,-73.9676044,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Boqueria,OPERATIONAL,2,ChIJYwAAe79YwokRAzRYCHUFTJY,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7715096,-73.956073,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Angkor Cambodian Bistro,OPERATIONAL,2,ChIJ0yUJpsJYwokRK2HZozxdC-c,4.6,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7623583,-73.9590889,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Up Thai,OPERATIONAL,2,ChIJfQ5BQMBYwokR7CxrwWOFFjw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.769951,-73.9578638,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Ravagh,OPERATIONAL,2,ChIJcQpUZcJYwokRaQR_s0f6qAg,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76184749999999,-73.9605776,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Naruto Ramen,OPERATIONAL,1,ChIJraOwu6RYwokRrnPWYrww8sk,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.78117779999999,-73.95248889999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Avra Madison Estiatorio,OPERATIONAL,4,ChIJK_nYHfBYwokR03Tv5S3dW1s,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7644142,-73.9717309,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Elio's,CLOSED_TEMPORARILY,3,ChIJtcTkkrtYwokRav-iyD-cV_Y,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.776849,-73.952839,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
PQR,CLOSED_TEMPORARILY,NA,ChIJ__8bkbtYwokRfaucoPPUa4o,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7771534,-73.952629,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Maison Bangkok,OPERATIONAL,NA,ChIJxadqWL5ZwokRvvkH1SYCy3w,4.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7719296,-73.953578,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Quality Eats,OPERATIONAL,3,ChIJ4-AYFL9YwokRUoMMqzGWNaM,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7724573,-73.95538660000001,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Yefsi Estiatorio,OPERATIONAL,2,ChIJdVLsiLhYwokRhp04Zh8bHJ0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.77106759999999,-73.9510677,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Café Boulud,OPERATIONAL,4,ChIJCcAxi5RYwokRdUqdw5_FHIk,4.5,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7744937,-73.9640958,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sant Ambroeus,OPERATIONAL,3,ChIJL-_3K5RYwokRzKguUK0MB-w,4.5,"c(""bakery"", ""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7754236,-73.9629935,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Tony's Di Napoli,OPERATIONAL,2,ChIJ9-ey3ehYwokRWPZl-y_GRBk,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7643584,-73.96424499999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Flex Mussels,CLOSED_TEMPORARILY,2,ChIJt901K7xYwokRDN0HETz2x3s,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7762833,-73.9565583,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
San Matteo,OPERATIONAL,2,ChIJH_BcLqVYwokRQcOB4SsoZxY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7804289,-73.9501124,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
The Simone,OPERATIONAL,NA,ChIJgYdbzr1YwokRueRDWsZY_8w,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7768662,-73.956948,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Heidi's House,OPERATIONAL,2,ChIJE9I-Pr9YwokRQh5-2GjSd-A,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.772189,-73.9550639,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Toloache,OPERATIONAL,3,ChIJPcgi0r1YwokRqYsA0cxFcOE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.776356,-73.9567749,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Kappo Masa,CLOSED_TEMPORARILY,4,ChIJ9w07X5RYwokR5eolQAZ49C4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7745487,-73.96360039999999,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Candle Cafe,OPERATIONAL,2,ChIJ1RRX_79YwokRD0QHGf9YnXw,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7714726,-73.9591308,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
The East Pole,CLOSED_TEMPORARILY,3,ChIJbY3-ye5YwokRWOG8XH8DqSw,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76635,-73.9657833,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Paola's,OPERATIONAL,3,ChIJR4fcjLtYwokRu8yexUQhOTg,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7846882,-73.955845,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Mission Ceviche - Restaurant & Bar,OPERATIONAL,NA,ChIJEXPLsaFZwokRggZzIVKeiPM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7691005,-73.9578631,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Le Botaniste,CLOSED_TEMPORARILY,2,ChIJXbvPKe9YwokRroLArCwh2LY,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7649689,-73.9658839,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
David Burke Tavern,OPERATIONAL,3,ChIJdcjMFu9YwokR6w1K45p4Q7k,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.764442,-73.96708300000002,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Pascalou,OPERATIONAL,2,ChIJaZdHxaNYwokRC5nuEnKTBeM,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.785122200000004,-73.9558722,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Via Quadronno,OPERATIONAL,2,ChIJ-ZWIqZRYwokRQ9ZhSMN8FkI,4.2,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7727553,-73.9651397,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Match 65 Brasserie,OPERATIONAL,3,ChIJraJ9su5YwokR7iKyqGteG58,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7672691,-73.9682234,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Pastrami Queen,OPERATIONAL,2,ChIJRdfQLr5YwokRPG1c3y-4zJ4,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7743711,-73.95910359999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Campagnola,OPERATIONAL,3,ChIJHZRr3cBYwokRAOvPS6LgVVI,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7689023,-73.9549992,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Eli's Table,CLOSED_TEMPORARILY,3,ChIJ641tYr5YwokR2FJhVvTFCtc,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7749995,-73.9564898,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sushi Noz,OPERATIONAL,4,ChIJmUAVNb5YwokRyFZIbhQ_cxM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7738781,-73.9581262,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Persepolis,OPERATIONAL,2,ChIJ68H4QMBYwokR42l6M4OIUCM,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.769803,-73.957928,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Thep,OPERATIONAL,2,ChIJz6VeesBYwokRNBYu4Sar8lw,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7707864,-73.9572292,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Korali Estiatorio,OPERATIONAL,3,ChIJmeM9TKRYwokRP8kkSingkIA,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.783492,-73.950977,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Majorelle,OPERATIONAL,3,ChIJc2HLTe5YwokR9etGl2lOIIE,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7657388,-73.9692216,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Tiella,OPERATIONAL,2,ChIJGavSwOdYwokRDp8400Ek-xU,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7607887,-73.9613621,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Erminia,CLOSED_TEMPORARILY,3,ChIJm4W_-LtYwokRx8Mu-H1GFzM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7759942,-73.9535902,FALSE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Pitchounette81,OPERATIONAL,NA,ChIJReJ9ur5YwokRUfGC8urT8M0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.774949,-73.95437439999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
5 Napkin Burger,OPERATIONAL,2,ChIJ3bOVCepYwokRqP5EJR25sUI,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7674315,-73.9596625,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Oda House,OPERATIONAL,NA,ChIJZzj3W8JZwokRi8KiRaRr7SU,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7680784,-73.95497830000001,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Caravaggio,OPERATIONAL,3,ChIJ9aRJopRYwokRTTPRXTCYgLE,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.773303,-73.9647723,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
83 1/2,OPERATIONAL,2,ChIJ38pzfblYwokRREK7pepZ8mw,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7752457,-73.9512711,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Lusardi's,OPERATIONAL,3,ChIJVdduFL9YwokRGn2EFWZDLBs,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7724018,-73.9554555,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Scalinatella,OPERATIONAL,4,ChIJ60pdq-hYwokRAmZ4jR4yc8g,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7628207,-73.9654135,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Amali,OPERATIONAL,3,ChIJB6L7g-9YwokRTm44C_ToKdw,4.2,"c(""meal_takeaway"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76336939999999,-73.96856269999999,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Sojourn,OPERATIONAL,2,ChIJK_w8Hb9YwokRegJCc5qritU,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.77335799999999,-73.9557406,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Lex,OPERATIONAL,2,ChIJRS-PgqRYwokRg6Ej6VCpx2o,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7825,-73.9536111,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
HUSO,OPERATIONAL,NA,ChIJJy7oGqZZwokReiM-H1qtHYs,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7773924,-73.961169,TRUE,Upper East Side,2020-06-04,2020-06-04T18:30:31Z,23
Il Melograno,OPERATIONAL,2,ChIJ2WjAjlBYwokR-EJZW5EpOfg,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7655244,-73.9914524,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Taboon,OPERATIONAL,3,ChIJhUtcnVBYwokRkHJaZZsDHFk,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7661805,-73.9909847,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Samba Kitchen,OPERATIONAL,2,ChIJkYJZ11NYwokRoWP0sEKULoY,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76093710000001,-73.99110639999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Hell's Kitchen,OPERATIONAL,2,ChIJ1Y2PZlFYwokRrHyauG6aQbw,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7638866,-73.9884587,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
44 & X Hell's Kitchen,OPERATIONAL,2,ChIJ1QtpBVJYwokRUPSabwKYsyA,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76098090000001,-73.99422779999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Briciola,OPERATIONAL,2,ChIJl7uwMFdYwokR6s6h6ZUIHNU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.763892,-73.988247,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Kashkaval Garden,OPERATIONAL,2,ChIJ0xEQtFlYwokRTi07N6-ojBU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7667881,-73.9862145,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
PRINT.,CLOSED_TEMPORARILY,3,ChIJH163y09YwokR4opNGaX_XU8,4.4,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7645778,-73.99593469999999,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Pelicana Chicken,OPERATIONAL,NA,ChIJ67xyk7lZwokRnDZyw5GOFIM,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7619584,-73.994188,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
El Centro,OPERATIONAL,2,ChIJ03-521lYwokRpZd6eBslyaU,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.765985,-73.98685499999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Tavola,OPERATIONAL,2,ChIJ2eMwXq1ZwokRhBKYlHsX-C0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7554026,-73.9945165,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
IL Punto,OPERATIONAL,3,ChIJw1QgWK1ZwokRnOR94NZ1i8w,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7561378,-73.99461769999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Masseria dei Vini,OPERATIONAL,3,ChIJeVfr_FhYwokRVM1IjwyvQpE,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7684477,-73.9857048,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Patzeria Family & Friends,CLOSED_TEMPORARILY,2,ChIJqfLkvFZYwokRnMKUT5PcfFQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761457,-73.987591,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Real Kung Fu Little Steamed Buns Ramen,OPERATIONAL,1,ChIJT9pRklZYwokRDwIZonSnPjs,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.761625,-73.98688059999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Bareburger,OPERATIONAL,2,ChIJhTdv51NYwokR7V105uVzf8g,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7606759,-73.9903467,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Ippudo Westside,CLOSED_TEMPORARILY,2,ChIJB9vaBFdYwokRketCYydnSBM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76349,-73.98659599999999,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
The Meatball Shop,OPERATIONAL,2,ChIJQwJ0Z1dYwokRSnJUdNRJz1w,4.5,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7651471,-73.98734130000001,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Empanada Mama,OPERATIONAL,2,ChIJsZiFN1dYwokRtB35FstjkA4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7643579,-73.98855499999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Wondee Siam,OPERATIONAL,1,ChIJj5dV51lYwokRbXx-MhBdMWA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.765,-73.9875,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
The Marshal,OPERATIONAL,2,ChIJs9RGG1JYwokRi3KuI3Lzr88,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7612602,-73.9940357,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Mercato,OPERATIONAL,2,ChIJaR8ATK1ZwokR8w8YRQ_lQOw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7562838,-73.9936539,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Kochi,OPERATIONAL,NA,ChIJN8SzjFRZwokR-b5lqNXcg44,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7620113,-73.9934719,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Pure Thai Cookhouse,OPERATIONAL,2,ChIJ2XJIN1dYwokRAfIRdv9Vu6c,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7642884,-73.9881589,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Esca,CLOSED_TEMPORARILY,3,ChIJ5wbtWVJYwokR81uayeApva8,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7591997,-73.9927134,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
5 Napkin Burger,OPERATIONAL,2,ChIJscoCyFNYwokRDMEEfPoNM8o,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76018000000001,-73.9910951,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Orso,CLOSED_TEMPORARILY,3,ChIJFVl69lNYwokRpg1Iz_BsYe0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7600118,-73.9890099,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Fluffy's Cafe & Pizzeria,CLOSED_TEMPORARILY,1,ChIJ-X7t71hYwokRvwRem-estUc,4.4,"c(""meal_delivery"", ""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7683497,-73.985112,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Capizzi,OPERATIONAL,2,ChIJURgSuVJYwokRyUTyhXB9K4c,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7574414,-73.99362649999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Rustic table,OPERATIONAL,2,ChIJuw-bok1YwokR7GDlUe3V_v0,4.5,"c(""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment"")",40.759567,-73.99595599999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
The Harrow New York,CLOSED_TEMPORARILY,NA,ChIJNwKq-VBYwokR_j9BzG-OvgM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76422669999999,-73.9918343,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Amarone NY,CLOSED_TEMPORARILY,2,ChIJSXK5RFFYwokR0FRZOB_pvDg,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761699900000004,-73.9899587,FALSE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Mamasita Bar & Grill,OPERATIONAL,2,ChIJiyYJI1pYwokRHGXTSWM7Efc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7673678,-73.98951149999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Hourglass Tavern,OPERATIONAL,2,ChIJCYF54FNYwokReZMhsvia9gg,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7609425,-73.9903468,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Blue Dog,OPERATIONAL,2,ChIJC6xz-lZYwokRd5Gv26A3RMA,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7625572,-73.98696679999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
Tacuba,OPERATIONAL,2,ChIJRbKnYVdYwokREjd_9BBOSis,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.765424,-73.98722149999999,TRUE,Hell's Kitchen,2020-06-04,2020-06-04T18:30:31Z,23
