name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood
K Rico Steakhouse,OPERATIONAL,3,ChIJz536OFdYwokRiK_X42bxlzE,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7638866,-73.9884587,TRUE,Hell's Kitchen
The Meatball Shop,OPERATIONAL,2,ChIJQwJ0Z1dYwokRSnJUdNRJz1w,4.5,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.763892,-73.988247,TRUE,Hell's Kitchen
Wondee Siam,OPERATIONAL,1,ChIJj5dV51lYwokRbXx-MhBdMWA,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7655244,-73.9914524,TRUE,Hell's Kitchen
Esca,OPERATIONAL,3,ChIJ5wbtWVJYwokR81uayeApva8,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7667881,-73.9862145,TRUE,Hell's Kitchen
Rice 'n' Beans,OPERATIONAL,2,ChIJ-fRuLFdYwokR0Mcbp21jNsg,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76093710000001,-73.99110639999999,TRUE,Hell's Kitchen
Fluffy's Cafe & Pizzeria,OPERATIONAL,1,ChIJ-X7t71hYwokRvwRem-estUc,4.4,"c(""meal_delivery"", ""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7554026,-73.9945165,TRUE,Hell's Kitchen
Empanada Mama,OPERATIONAL,2,ChIJsZiFN1dYwokRtB35FstjkA4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7645778,-73.99593469999999,TRUE,Hell's Kitchen
Orso,OPERATIONAL,3,ChIJFVl69lNYwokRpg1Iz_BsYe0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.765985,-73.98685499999999,TRUE,Hell's Kitchen
5 Napkin Burger,OPERATIONAL,2,ChIJscoCyFNYwokRDMEEfPoNM8o,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7592451,-73.9911523,TRUE,Hell's Kitchen
Talad Wat,OPERATIONAL,NA,ChIJ8Ynk7OZZwokRl7mOE20RKj0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7612602,-73.9940357,TRUE,Hell's Kitchen
Mamasita Bar & Grill,OPERATIONAL,2,ChIJiyYJI1pYwokRHGXTSWM7Efc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7561378,-73.99461769999999,TRUE,Hell's Kitchen
Capizzi,OPERATIONAL,2,ChIJURgSuVJYwokRyUTyhXB9K4c,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7684477,-73.9857048,TRUE,Hell's Kitchen
Tacuba,OPERATIONAL,2,ChIJRbKnYVdYwokREjd_9BBOSis,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7625572,-73.98696679999999,TRUE,Hell's Kitchen
Amarone NY,OPERATIONAL,2,ChIJSXK5RFFYwokR0FRZOB_pvDg,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761457,-73.987591,TRUE,Hell's Kitchen
Hourglass Tavern,OPERATIONAL,2,ChIJCYF54FNYwokReZMhsvia9gg,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761625,-73.98688059999999,TRUE,Hell's Kitchen
The Harrow New York,OPERATIONAL,NA,ChIJNwKq-VBYwokR_j9BzG-OvgM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.759567,-73.99595599999999,TRUE,Hell's Kitchen
Corner Slice,OPERATIONAL,NA,ChIJUxkmcU5YwokRwt5j4-C2qmE,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76349,-73.98659599999999,TRUE,Hell's Kitchen
Hold Fast Kitchen and Spirits,OPERATIONAL,2,ChIJt-yQKq9ZwokR9e4gTPrxEsg,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7642884,-73.9881589,TRUE,Hell's Kitchen
Non Solo Piada,OPERATIONAL,1,ChIJAVfFB61ZwokRqUkChslCdP4,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7661805,-73.9909847,TRUE,Hell's Kitchen
Casellula,CLOSED_TEMPORARILY,2,ChIJw77nTldYwokRH7A0Z76sMtc,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76098090000001,-73.99422779999999,FALSE,Hell's Kitchen
The Greek Kitchen,OPERATIONAL,2,ChIJM_-wRFlYwokRGSmTD8TBKAs,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7638866,-73.9884587,TRUE,Hell's Kitchen
Blue Seafood Bar,OPERATIONAL,2,ChIJk8hrtFlYwokRCMmgcuEns5I,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.763892,-73.988247,TRUE,Hell's Kitchen
Bocca di Bacco,CLOSED_TEMPORARILY,2,ChIJd2UWxVlYwokRwL_sWzE0rVg,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7655244,-73.9914524,FALSE,Hell's Kitchen
La Pulperia HK,OPERATIONAL,2,ChIJoYXt4FNYwokRdzX9Jtgvdak,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7667881,-73.9862145,TRUE,Hell's Kitchen
Noodies Thai Kitchen,OPERATIONAL,2,ChIJoeRlxVlYwokRYxcm2G0he6Q,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76093710000001,-73.99110639999999,TRUE,Hell's Kitchen
Ponche Taqueria,OPERATIONAL,1,ChIJ456-GFFYwokRLX09UXV9Y4I,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7554026,-73.9945165,TRUE,Hell's Kitchen
Poulette,OPERATIONAL,NA,ChIJHW4gQ1dYwokRj1tY2Bph1ls,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7645778,-73.99593469999999,TRUE,Hell's Kitchen
Casa Nonna,CLOSED_TEMPORARILY,2,ChIJq-ivFq1ZwokRNa6hIDDqgyc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.765985,-73.98685499999999,FALSE,Hell's Kitchen
Hummus Kitchen,OPERATIONAL,1,ChIJLxEfOFdYwokRueHUgqu9oUI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7592451,-73.9911523,TRUE,Hell's Kitchen
Pure Ktchn,OPERATIONAL,NA,ChIJ9TwB5lNYwokR8IGGZ4m4RJk,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7612602,-73.9940357,TRUE,Hell's Kitchen
At Nine Restaurant & Bar,OPERATIONAL,2,ChIJkVgURFFYwokRW0wQt_4tn-4,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7561378,-73.99461769999999,TRUE,Hell's Kitchen
Ousia,OPERATIONAL,2,ChIJW-vjeVtYwokRQfwGtLEVqKw,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7684477,-73.9857048,TRUE,Hell's Kitchen
B Squared,OPERATIONAL,2,ChIJNfaPZlFYwokRht0cc-3BZWo,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7625572,-73.98696679999999,TRUE,Hell's Kitchen
Añejo,OPERATIONAL,2,ChIJUWd2llFYwokR7LA8HroSFMk,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761457,-73.987591,TRUE,Hell's Kitchen
Pio Pio 8,OPERATIONAL,2,ChIJvfVwDFJYwokRtWobbwOMEVM,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761625,-73.98688059999999,TRUE,Hell's Kitchen
La Bergamote,CLOSED_TEMPORARILY,2,ChIJPUAbf1pYwokRjqQ4iAXLCKg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.759567,-73.99595599999999,FALSE,Hell's Kitchen
The Landmark Tavern,OPERATIONAL,2,ChIJhwECQE5YwokRGWW9EDDrAfQ,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76349,-73.98659599999999,TRUE,Hell's Kitchen
La Masseria,OPERATIONAL,3,ChIJjfIegVZYwokRyqdwvzBC27s,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76088499999999,-73.9863,TRUE,Theater District
Los Tacos No.1,OPERATIONAL,1,ChIJ6WooklRYwokR3qd-J59t-k0,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7570425,-73.9866114,TRUE,Theater District
Trattoria Trecolori,OPERATIONAL,2,ChIJYepwLVRYwokRsvXclA3XFqo,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7599972,-73.9867421,TRUE,Theater District
Lillie's Victorian Establishment,CLOSED_TEMPORARILY,2,ChIJkdo-ilZYwokRdRUnnvCrsLA,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761612,-73.985945,FALSE,Theater District
Carmine's Italian Restaurant - Times Square,OPERATIONAL,2,ChIJR9So-lRYwokRX1xEjA0rChA,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.757498,-73.986654,TRUE,Theater District
Oceana,CLOSED_TEMPORARILY,4,ChIJ34SOS_9YwokR7vXpNdS9tZ8,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7597641,-73.9823074,FALSE,Theater District
Joe Allen,OPERATIONAL,2,ChIJ0QKr91NYwokRhzehyIw3f0s,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.760141,-73.989071,TRUE,Theater District
Toloache,OPERATIONAL,2,ChIJF1z8WVZYwokRcHYOJm2rIXA,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7622222,-73.98561939999999,TRUE,Theater District
Burger & Lobster,OPERATIONAL,2,ChIJd44fMFVYwokRqpXE6s9gnV4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7559517,-73.9851995,TRUE,Theater District
Orso,OPERATIONAL,3,ChIJFVl69lNYwokRpg1Iz_BsYe0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7600118,-73.9890099,TRUE,Theater District
Ootoya - Times Square,OPERATIONAL,2,ChIJOYze16pZwokRG9GTU_NvhGM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7549444,-73.9859778,TRUE,Theater District
Daniela Trattoria,OPERATIONAL,2,ChIJGe7SbVRYwokRZ98_JfzVvhk,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7592446,-73.9880362,TRUE,Theater District
Glass House Tavern,OPERATIONAL,2,ChIJYSjcL1RYwokRDHSTU6pG2cM,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7599063,-73.9866799,TRUE,Theater District
Tony's Di Napoli,OPERATIONAL,2,ChIJVS2qI1VYwokRFo18YsKvHYM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7564204,-73.985375,TRUE,Theater District
Junior's Restaurant & Bakery,CLOSED_TEMPORARILY,2,ChIJv8YTWFRYwokRkTUSNDg04Y4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.75820770000001,-73.9865621,FALSE,Theater District
The Capital Grille,CLOSED_TEMPORARILY,4,ChIJkQQlwvhYwokR1Grog17qfew,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7607952,-73.9812268,FALSE,Theater District
The Perfect Pint,OPERATIONAL,2,ChIJIS8qblVYwokRFcTD6U66DlU,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7574092,-73.9837409,TRUE,Theater District
Havana Central Times Square,OPERATIONAL,2,ChIJy0KKmVVYwokRyab_FcJzFA0,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7583364,-73.9841591,TRUE,Theater District
Le Bernardin,OPERATIONAL,4,ChIJVSKXkPhYwokRVgXdrRfFxh0,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76145169999999,-73.981861,TRUE,Theater District
The Ribbon — Midtown 44st,OPERATIONAL,NA,ChIJDV226h1ZwokRKuPPyM7F7EA,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7576332,-73.98713,TRUE,Theater District
Osteria al Doge,OPERATIONAL,2,ChIJe-MbFlVYwokRIPak_2F4KzY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76088499999999,-73.9863,TRUE,Theater District
Da Marino,OPERATIONAL,3,ChIJPzzlb1ZYwokRLKUznjN9t9w,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7570425,-73.9866114,TRUE,Theater District
O'Lunney's,OPERATIONAL,2,ChIJQZCcdFVYwokRFH9LyKsL0x4,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7599972,-73.9867421,TRUE,Theater District
Cielo,OPERATIONAL,2,ChIJ8Yb_YVZYwokR-jfEFPFeiIo,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761612,-73.985945,TRUE,Theater District
P.S. Kitchen,OPERATIONAL,2,ChIJhWjFglZYwokR755nbhxKDlo,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.757498,-73.986654,TRUE,Theater District
Wolfgang's Steakhouse,OPERATIONAL,4,ChIJuTqCVatZwokRaaU3zsRuw98,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7597641,-73.9823074,TRUE,Theater District
Del Frisco's Double Eagle Steakhouse,OPERATIONAL,4,ChIJE1bnSP9YwokRDK7Zxnt23gE,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.760141,-73.989071,TRUE,Theater District
Blue Fin,OPERATIONAL,3,ChIJzz-PyFVYwokRwp5z0KduYls,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7622222,-73.98561939999999,TRUE,Theater District
Victor's Cafe,OPERATIONAL,2,ChIJv6RszFdYwokR-moeAHqLAhM,4.4,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7559517,-73.9851995,TRUE,Theater District
Bubba Gump Shrimp Co.,OPERATIONAL,2,ChIJh3tl5lRYwokRzzrdicL9JxY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7600118,-73.9890099,TRUE,Theater District
Pergola Des Artistes,OPERATIONAL,2,ChIJKYZMQFRYwokRlnhq0dRWS54,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7549444,-73.9859778,TRUE,Theater District
Margon,OPERATIONAL,1,ChIJ28_VhFVYwokRigKkUoPI6Ec,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7592446,-73.9880362,TRUE,Theater District
Azalea,OPERATIONAL,3,ChIJ09G6TlZYwokRDh5zGWp4pxw,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7599063,-73.9866799,TRUE,Theater District
Hard Rock Cafe,OPERATIONAL,2,ChIJh3tl5lRYwokRtY1QuaZADu0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7564204,-73.985375,TRUE,Theater District
The Lambs Club,CLOSED_TEMPORARILY,3,ChIJu0soFVVYwokRArPqt2VGdJs,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.75820770000001,-73.9865621,FALSE,Theater District
Connolly's Pub & Restaurant,CLOSED_TEMPORARILY,2,ChIJAS6GeVVYwokRPfg8xt4nH-I,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7607952,-73.9812268,FALSE,Theater District
Bond 45 NY,OPERATIONAL,2,ChIJdY2zDlVYwokREzNdClSZvTA,4.1,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7574092,-73.9837409,TRUE,Theater District
Natsumi,OPERATIONAL,2,ChIJfSszQ1ZYwokRfoUr7KbQPHk,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7583364,-73.9841591,TRUE,Theater District
Bobby Van's Grill Times Square,OPERATIONAL,3,ChIJxWrLb1VYwokRvjqtK8KveLI,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76145169999999,-73.981861,TRUE,Theater District
Real Kung Fu Little Steamed Buns Ramen,OPERATIONAL,1,ChIJT9pRklZYwokRDwIZonSnPjs,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7576332,-73.98713,TRUE,Theater District
Aldo Sohm Wine Bar,CLOSED_TEMPORARILY,3,ChIJFbIdkvhYwokRAicwcVjJ2io,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.76088499999999,-73.9863,FALSE,Theater District
The Palm - Palm West,OPERATIONAL,4,ChIJrdFMWVZYwokReS2W7dYYK0E,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7570425,-73.9866114,TRUE,Theater District
Hunt & Fish Club,OPERATIONAL,3,ChIJR-CHa1VYwokRKTaWr1rLqLc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7599972,-73.9867421,TRUE,Theater District
John's of Times Square,OPERATIONAL,2,ChIJBSESh1RYwokRyHcVnrG7JWo,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761612,-73.985945,TRUE,Theater District
db Bistro Moderne,CLOSED_TEMPORARILY,3,ChIJTzk87v9YwokRbmG0Ufuc5c4,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.757498,-73.986654,FALSE,Theater District
Virgil's Real BBQ - Times Square,OPERATIONAL,2,ChIJNe_8fqtz5okR_V-vTEVkjqs,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7597641,-73.9823074,TRUE,Theater District
Ruth's Chris Steak House,OPERATIONAL,4,ChIJR4dOl_hYwokRApSCaQiBidk,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.760141,-73.989071,TRUE,Theater District
Paul's on Times Square,OPERATIONAL,2,ChIJMcM6KqtZwokRRBfXOw3SDjo,4.2,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7622222,-73.98561939999999,TRUE,Theater District
Ocean Prime,CLOSED_TEMPORARILY,4,ChIJE8UCHflYwokRYNnt69kYmrQ,4.6,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7559517,-73.9851995,FALSE,Theater District
Patzeria Perfect Pizza,CLOSED_TEMPORARILY,1,ChIJIcJCN1RYwokRHQzLh_iGQwI,4.3,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7600118,-73.9890099,FALSE,Theater District
Ted's Montana Grill,CLOSED_TEMPORARILY,2,ChIJl6MelfhYwokRNhaP-oGEHSI,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7549444,-73.9859778,FALSE,Theater District
Pongsri Thai Restaurant,OPERATIONAL,2,ChIJI2TrglZYwokRygjUfD1OI7c,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7592446,-73.9880362,TRUE,Theater District
Melt Shop,OPERATIONAL,1,ChIJvwnm0PxYwokRZO2H939rSi8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7599063,-73.9866799,TRUE,Theater District
Scarlatto,OPERATIONAL,3,ChIJN5EnLlRYwokRounHpLhSMQE,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7564204,-73.985375,TRUE,Theater District
Dos Caminos,OPERATIONAL,2,ChIJlUTKy1VYwokREq7LLltPsGU,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.75820770000001,-73.9865621,TRUE,Theater District
Friedmans,CLOSED_TEMPORARILY,2,ChIJ8wlmMVRYwokR2zUgX2v_bqs,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7607952,-73.9812268,FALSE,Theater District
The Mean Fiddler,CLOSED_TEMPORARILY,2,ChIJ31JwJFRYwokRm6Rn7JHDcms,4.3,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7574092,-73.9837409,FALSE,Theater District
Kodama Sushi,OPERATIONAL,2,ChIJJd5qcVRYwokR9vM5FHiQsjg,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7583364,-73.9841591,TRUE,Theater District
Hurley's Restaurant & Bar,OPERATIONAL,2,ChIJF1hsKlRYwokRq2iC2DnGlV4,4.3,"c(""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment"")",40.76145169999999,-73.981861,TRUE,Theater District
Cafe Un Deux Trois,CLOSED_TEMPORARILY,2,ChIJt1zga1VYwokR6xt-JzNU3Yg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7576332,-73.98713,FALSE,Theater District
Gabriel Kreuther,CLOSED_TEMPORARILY,4,ChIJw_TGEwBZwokR-zLts543O-4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7544444,-73.9825,FALSE,Midtown
The Modern,OPERATIONAL,4,ChIJMW-gxPtYwokRzDlnsRgq9rA,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.761081,-73.976753,TRUE,Midtown
